x_coordinate,y_coordinate,cluster
-3.3510688743335235,-6.633196192585144,5
-3.1835602133142125,-7.282573404299636,5
-9.679574212710229,5.673177995601128,4
-2.624008863237394,-1.7209727310317942,1
6.2708811157853335,0.43341172606270156,2
-9.024712856831131,5.691256656229846,4
6.333924599124466,0.16543880176776038,2
-2.7391867059377235,-1.2998302903972225,1
-3.729170528388335,-2.20287710147159,1
-7.232905829581341,3.8477412698967863,3
-2.9141085926188124,-1.1065593098465456,1
-2.8395485736445365,-0.9525856398575128,1
-7.5731436313342,3.3158725080176534,3
-6.7664641431167265,3.2771885803356398,3
-7.2876829056459655,3.4862667621969616,3
6.538203812880815,1.3989809277013827,2
6.836674169765748,1.1673016847906825,2
-2.823780214408637,-1.6816054220614358,1
-7.1062781536434745,3.2619608517945617,3
-7.002717423152947,3.1157227162366823,3
-3.6249907526649614,-2.0127711765607748,1
6.685794466578064,0.7647962403717538,2
-3.9670258867869927,-1.7802437954516959,1
-8.678350943341712,5.859688961420958,4
6.323049202993043,0.6530422692698183,2
-2.2945832672570132,-0.8157277363934734,1
-8.823747151443825,5.555207866628042,4
-3.003691923432997,-7.129124340731025,5
-9.501269377698073,5.563243182939234,4
6.124122061923975,0.41929332453193996,2
-7.511247375811319,3.062798871488323,3
-3.227757649583489,-7.588486771484456,5
6.897379611977053,1.0744891680385023,2
-7.21995738359037,3.3179714204794055,3
-9.25854487656723,5.981242384693714,4
-2.971209690024469,-0.875240313094734,1
-2.4518499415901016,-6.685061839700103,5
-8.618047027096308,5.632849583288964,4
-3.678285664884556,-7.073787757838174,5
-3.334972671175186,-1.4981578909908806,1
6.267365993475258,0.4300043423827867,2
-3.0938213465472524,-0.918910731216539,1
-2.574508661996991,-0.6116979553174415,1
-2.7982924140943686,-6.941233967715835,5
-6.577730662220219,2.923558035789369,3
-3.5626395330039387,-1.7585378113520274,1
-3.0137153361717925,-7.086894766173788,5
-6.848536096902744,2.6501765810508084,3
-3.2608798572118807,-1.5042390642887642,1
-3.504071678589135,-7.2019423575472254,5
6.630825434347366,0.406876936965655,2
-3.102725232642261,-6.905355150239971,5
6.613794283235585,0.902001645755614,2
-3.309313180904911,-1.4679020475071745,1
-3.5798116987752047,-7.407280026742136,5
-9.606751914558966,5.133423540133833,4
6.793818511901597,1.0435260969291982,2
6.168928943981573,0.18959862955699902,2
-2.940268807165783,-1.5602799584506317,1
-2.7659379395344765,-0.665004797913622,1
6.081603131180557,0.6161725844153679,2
-3.2917636586668997,-7.071340617965125,5
-7.029298708978762,2.774373460880784,3
-2.915310016867886,-6.717977419978875,5
-3.4798953439794937,-2.3649379888677657,1
-2.9467789032551273,-0.8009543995587819,1
-8.670632788004434,5.93291776719202,4
-7.203977702141248,3.3564814360187283,3
-2.9334413394179344,-0.845710018152955,1
-9.216612516564508,5.7226883316569825,4
-9.138386606614473,6.076644881299494,4
-2.5737163533204863,-0.9350360093123111,1
-3.0283719127024464,-1.0790494445467007,1
-3.53122456417883,-1.8340029528434094,1
-7.4701394738224405,3.457556323276791,3
-6.527729319445718,2.91906754323724,3
-2.862137174862767,-1.2495787781749708,1
-2.833413212183267,-1.123862310446236,1
-3.685568381819631,-7.13756258465066,5
-2.6218742145427556,-0.7060003594909161,1
-3.2146409757238987,-2.2703937070925506,1
-8.729973121107426,5.381909856209276,4
6.281014990770346,0.7658463211452514,2
-9.305035504056784,5.995884197259277,4
-9.255755032597493,6.120801794356847,4
-2.9964824725764383,-6.8796011277998135,5
-7.532723966405836,3.429597605195661,3
-7.299269587407748,2.94040301825369,3
6.8269590337551325,0.7190442085338702,2
-3.431444384745841,-7.4212184202249825,5
-7.036863192054901,2.5234453613565706,3
6.332810720873535,0.8218658308305352,2
-6.753074005341823,2.7545454840703205,3
-7.224830198410931,2.6623364186389367,3
-9.24101571459376,5.5155565777240145,4
-10.12549191630089,5.5572940333898,4
6.938607190091417,0.9213761966028267,2
-3.4744643965276025,-1.7905990591463836,1
-3.246630209854288,-1.2894285354399593,1
-3.180106819002949,-1.623590278057403,1
-8.879264828795588,5.692614659550067,4
-2.954169220985535,-7.3271875734926635,5
-3.1435454929183617,-6.973642444226089,5
-3.4805685703754405,-1.4416954394902255,1
-3.2278705139225123,-1.4312876572828648,1
-3.1423078032619727,-0.3838846947891519,1
-6.722495783927386,3.2966613651948293,3
-8.789495179021884,5.35862853897206,4
-3.290317331755241,-1.1828321279130536,1
-6.970530022652082,3.3388814145561767,3
6.5884326525173265,0.08157919952432668,2
-6.541269124496811,3.409571766665425,3
-8.776412692522499,6.0454118753302835,4
-3.00249799785707,-1.3081460104796334,1
-8.811913200135237,5.969161985680013,4
-8.830050373938624,6.165117438727332,4
7.396832782285926,0.920495612436495,2
6.236939504952046,0.9174615626736075,2
6.592296745299714,0.7047405681123647,2
-3.2442473795064832,-1.1528296095096018,1
-3.473112984510092,-1.7783230522108049,1
-7.259145738498719,2.710213210874086,3
