x_coordinate,y_coordinate,cluster
0.7486302527013297,1.583655920017318,4
9.132083429223204,0.7470400302830749,1
-7.743452659890327,5.506354247183346,2
9.529164082661293,0.6039960737655186,1
-7.639018487223429,5.301802002711037,2
-8.212507098772392,3.970068016497567,5
9.601529982423944,0.9679583382795856,1
8.716179989061803,1.2448250830266319,1
-7.968415065003393,4.7116471918914495,2
2.007381164380999,2.055244559434859,4
8.036190508585008,0.762245934902637,1
3.5414778809341447,5.131454419695188,3
7.463887194608171,0.7996746358374484,1
0.9153619438709604,1.9265937173894412,4
3.2844595895554796,4.279520740290398,3
8.957014923985918,0.8473584633090614,1
8.520171366346228,0.6599684185317946,1
-8.320187288757491,5.283435688698136,2
7.568322372816676,0.7781605285914237,1
3.33693939933506,4.995443707628178,3
0.4039056940773158,1.7798475198021846,4
3.291646048171898,4.319109777624707,3
-8.056172782200568,4.247351346629708,5
-7.985023054132297,4.2525229003397245,5
3.629568444740758,5.169878468521654,3
3.4601248779111375,5.597095233043911,3
-8.209265065624434,3.964074848916242,5
3.252989056141465,4.786959958395373,3
-8.279644074610298,4.363042072346621,5
-7.674113416858239,3.9220600231675564,5
3.8379646887177654,5.470037418854979,3
-8.320680388429114,5.315434410765989,2
2.7649599480875517,4.344554315444488,3
8.874650580374535,1.1659287013801722,1
4.007210500727285,5.314962283383287,3
3.1789961619827016,5.148760576294878,3
-7.984750838463382,3.693191690124855,5
-7.99402643187603,4.714478264783292,5
1.2286248696040039,1.5087329756855121,4
4.045117025859538,5.148690165289599,3
2.9329507334137572,5.051295450088233,3
3.795814931917783,5.409451591548293,3
1.859710444508351,1.8017322279292525,4
8.085435359221467,-0.11797113739445864,1
-8.104527306315417,3.5696583332376024,5
-7.9845133061424844,5.270672190037863,2
8.032354657875715,0.9963550405473632,1
-8.194332403890096,4.389171992058923,5
9.336667344342445,0.6601791128143168,1
1.4427523652815484,1.97173909823183,4
3.5467181913606614,4.994322639581965,3
4.068877623373067,5.887240205944407,3
8.0169225847898,0.7098988697181818,1
-8.487664588543632,3.921398627454417,5
3.711321302076342,5.266525194780466,3
-7.978257866859541,4.342469223545182,5
3.08743342023424,5.113501082694139,3
1.7231304740837525,1.9604006159662428,4
-8.480090017514332,5.261965621391371,2
3.712992697692188,5.544019386735023,3
-7.762384874177478,5.0526436863879605,2
-7.591659676226995,4.812056980466835,2
-8.473725346893962,4.918955286126434,2
0.5683849067365948,1.186680987694338,4
-8.287396893481553,4.093342775438835,5
-8.351773687044565,3.960742414208021,5
-8.535779019740742,4.591032906879961,5
-7.914264377341389,4.124966697793546,5
-8.638028723116049,5.064638139283716,2
3.7017753508506765,5.305955313512363,3
4.525513322015915,5.674422612747215,3
-7.590782526513499,5.485507565982001,2
8.093616314520286,0.7148286319560548,1
-7.406175893777232,5.310035784058349,2
